cell,true_label,cluster
L11.MAA000615.3_10_M.1.1,endothelial cell,2
L11.MAA000932.3_11_M.1.1,endothelial cell,16
L11.MAA000935.3_8_M.1.1,oligodendrocyte,15
L11.MAA000940.3_8_M.1.1,oligodendrocyte,15
L11.MAA000942.3_8_M.1.1,oligodendrocyte,15
L11.MAA000944.3_9_M.1.1,oligodendrocyte,15
L11.MAA000947.3_9_M.1.1,astrocyte,11
L11.MAA001894.3_39_F.1.1,astrocyte,11
L12.MAA000560.3_10_M.1.1,oligodendrocyte,15
L12.MAA000563.3_10_M.1.1,oligodendrocyte,15
L12.MAA000578.3_10_M.1.1,oligodendrocyte,15
L12.MAA000581.3_10_M.1.1,brain pericyte,3
L12.MAA000615.3_10_M.1.1,neuron,19
L12.MAA000923.3_9_M.1.1,endothelial cell,10
L12.MAA000926.3_9_M.1.1,endothelial cell,16
L12.MAA000940.3_8_M.1.1,neuron,7
L12.MAA000942.3_8_M.1.1,oligodendrocyte,15
L12.MAA000944.3_9_M.1.1,oligodendrocyte,1
L12.MAA001854.3_38_F.1.1,Bergmann glial cell,5
L13.B001688.3_38_F.1.1,oligodendrocyte precursor cell,4
L13.MAA000560.3_10_M.1.1,oligodendrocyte,14
L13.MAA000564.3_10_M.1.1,oligodendrocyte,1
L13.MAA000615.3_10_M.1.1,endothelial cell,10
L13.MAA000638.3_9_M.1.1,neuron,7
L13.MAA000923.3_9_M.1.1,oligodendrocyte,15
L13.MAA000926.3_9_M.1.1,astrocyte,11
L13.MAA000930.3_8_M.1.1,astrocyte,11
L13.MAA000935.3_8_M.1.1,astrocyte,11
L13.MAA000942.3_8_M.1.1,oligodendrocyte,15
L13.MAA000947.3_9_M.1.1,oligodendrocyte,1
L13.MAA001894.3_39_F.1.1,astrocyte,11
L14.B003274.3_38_F.1.1,oligodendrocyte,1
L14.MAA000424.3_11_M.1.1,neuron,7
L14.MAA000560.3_10_M.1.1,astrocyte,11
L14.MAA000581.3_10_M.1.1,endothelial cell,16
L14.MAA000641.3_9_M.1.1,Bergmann glial cell,5
L14.MAA000926.3_9_M.1.1,oligodendrocyte,15
L14.MAA000928.3_9_M.1.1,oligodendrocyte,15
L14.MAA000930.3_8_M.1.1,oligodendrocyte,15
L14.MAA000935.3_8_M.1.1,oligodendrocyte,15
L14.MAA000944.3_9_M.1.1,astrocyte,11
L14.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,4
L15.B001688.3_38_F.1.1,oligodendrocyte,15
L15.B003277.3_39_F.1.1,oligodendrocyte,4
L15.MAA000560.3_10_M.1.1,astrocyte,11
L15.MAA000641.3_9_M.1.1,oligodendrocyte,13
L15.MAA000930.3_8_M.1.1,oligodendrocyte,15
L15.MAA000942.3_8_M.1.1,oligodendrocyte,15
L15.MAA000947.3_9_M.1.1,oligodendrocyte,15
L16.MAA000560.3_10_M.1.1,oligodendrocyte,15
L16.MAA000561.3_10_M.1.1,brain pericyte,3
L16.MAA000564.3_10_M.1.1,oligodendrocyte,15
L16.MAA000581.3_10_M.1.1,endothelial cell,2
L16.MAA000638.3_9_M.1.1,oligodendrocyte,1
L16.MAA000641.3_9_M.1.1,oligodendrocyte,15
L16.MAA000942.3_8_M.1.1,oligodendrocyte,15
L16.MAA000944.3_9_M.1.1,astrocyte,11
L17.MAA000424.3_11_M.1.1,endothelial cell,2
L17.MAA000560.3_10_M.1.1,oligodendrocyte,1
L17.MAA000561.3_10_M.1.1,endothelial cell,2
L17.MAA000581.3_10_M.1.1,endothelial cell,16
L17.MAA000923.3_9_M.1.1,endothelial cell,10
L17.MAA000926.3_9_M.1.1,endothelial cell,10
L17.MAA000935.3_8_M.1.1,endothelial cell,16
L17.MAA000941.3_8_M.1.1,oligodendrocyte,15
L17.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,4
L18.B003277.3_39_F.1.1,oligodendrocyte,9
L18.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,4
L18.MAA000564.3_10_M.1.1,oligodendrocyte,15
L18.MAA000581.3_10_M.1.1,neuron,7
L18.MAA000641.3_9_M.1.1,oligodendrocyte precursor cell,4
L18.MAA000926.3_9_M.1.1,endothelial cell,2
L18.MAA000928.3_9_M.1.1,oligodendrocyte,17
L18.MAA000942.3_8_M.1.1,oligodendrocyte,1
L18.MAA000947.3_9_M.1.1,endothelial cell,10
L19.MAA000550.3_10_M.1.1,astrocyte,11
L19.MAA000560.3_10_M.1.1,oligodendrocyte,1
L19.MAA000581.3_10_M.1.1,endothelial cell,16
L19.MAA000638.3_9_M.1.1,oligodendrocyte,1
L19.MAA000926.3_9_M.1.1,oligodendrocyte,15
L19.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,4
L2.B003277.3_39_F.1.1,oligodendrocyte,9
L2.MAA000560.3_10_M.1.1,oligodendrocyte,15
L2.MAA000563.3_10_M.1.1,astrocyte,11
L2.MAA000564.3_10_M.1.1,astrocyte,6
L2.MAA000926.3_9_M.1.1,oligodendrocyte,15
L2.MAA000932.3_11_M.1.1,endothelial cell,16
L2.MAA000942.3_8_M.1.1,oligodendrocyte,15
L2.MAA000944.3_9_M.1.1,oligodendrocyte,17
L2.MAA000947.3_9_M.1.1,oligodendrocyte,15
L2.MAA001894.3_39_F.1.1,astrocyte,11
L20.B000621.3_56_F.1.1,oligodendrocyte,12
L20.MAA000560.3_10_M.1.1,oligodendrocyte,15
L20.MAA000581.3_10_M.1.1,endothelial cell,18
L20.MAA000641.3_9_M.1.1,oligodendrocyte,14
L20.MAA000902.3_11_M.1.1,oligodendrocyte,15
L20.MAA000926.3_9_M.1.1,endothelial cell,2
L20.MAA000947.3_9_M.1.1,oligodendrocyte,15
L20.MAA001894.3_39_F.1.1,oligodendrocyte,15
L21.B000621.3_56_F.1.1,oligodendrocyte,15
L21.MAA000424.3_11_M.1.1,endothelial cell,2
L21.MAA000553.3_10_M.1.1,oligodendrocyte,1
L21.MAA000560.3_10_M.1.1,astrocyte,11
L21.MAA000561.3_10_M.1.1,neuron,0
L21.MAA000581.3_10_M.1.1,endothelial cell,16
L21.MAA000925.3_9_M.1.1,oligodendrocyte,15
L21.MAA000930.3_8_M.1.1,oligodendrocyte,15
L21.MAA000932.3_11_M.1.1,oligodendrocyte,1
L22.MAA000424.3_11_M.1.1,endothelial cell,16
L22.MAA000560.3_10_M.1.1,astrocyte,11
L22.MAA000563.3_10_M.1.1,oligodendrocyte precursor cell,4
L22.MAA000581.3_10_M.1.1,endothelial cell,16
L22.MAA000638.3_9_M.1.1,oligodendrocyte,13
L22.MAA000641.3_9_M.1.1,neuron,7
L22.MAA000926.3_9_M.1.1,oligodendrocyte,15
L22.MAA000941.3_8_M.1.1,endothelial cell,16
L22.MAA001894.3_39_F.1.1,oligodendrocyte,15
L3.B003274.3_38_F.1.1,oligodendrocyte precursor cell,4
L3.MAA000563.3_10_M.1.1,oligodendrocyte precursor cell,4
L3.MAA000564.3_10_M.1.1,oligodendrocyte,15
L3.MAA000615.3_10_M.1.1,neuron,19
L3.MAA000932.3_11_M.1.1,brain pericyte,3
L3.MAA000944.3_9_M.1.1,oligodendrocyte,15
L4.B003274.3_38_F.1.1,oligodendrocyte,9
L4.MAA000560.3_10_M.1.1,astrocyte,11
L4.MAA000563.3_10_M.1.1,oligodendrocyte,14
L4.MAA000564.3_10_M.1.1,oligodendrocyte,15
L4.MAA000926.3_9_M.1.1,oligodendrocyte,15
L4.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,4
L4.MAA000942.3_8_M.1.1,endothelial cell,16
L4.MAA000944.3_9_M.1.1,astrocyte,11
L5.B003277.3_39_F.1.1,oligodendrocyte precursor cell,4
L5.MAA000560.3_10_M.1.1,oligodendrocyte,15
L5.MAA000638.3_9_M.1.1,neuron,7
L5.MAA000902.3_11_M.1.1,oligodendrocyte,15
L5.MAA000926.3_9_M.1.1,endothelial cell,16
L5.MAA000932.3_11_M.1.1,endothelial cell,10
L5.MAA000935.3_8_M.1.1,oligodendrocyte,1
L5.MAA000941.3_8_M.1.1,oligodendrocyte,15
L5.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,4
L5.MAA000944.3_9_M.1.1,astrocyte,11
L5.MAA000947.3_9_M.1.1,astrocyte,11
L5.MAA001894.3_39_F.1.1,oligodendrocyte,15
L6.B003277.3_39_F.1.1,oligodendrocyte,9
L6.MAA000560.3_10_M.1.1,oligodendrocyte,15
L6.MAA000578.3_10_M.1.1,oligodendrocyte,15
L6.MAA000615.3_10_M.1.1,oligodendrocyte,15
L6.MAA000641.3_9_M.1.1,oligodendrocyte,17
L6.MAA000926.3_9_M.1.1,oligodendrocyte,15
L6.MAA000942.3_8_M.1.1,oligodendrocyte,15
L6.MAA000944.3_9_M.1.1,oligodendrocyte,15
L6.MAA001894.3_39_F.1.1,oligodendrocyte,14
L7.B003728.3_56_F.1.1,astrocyte,6
L7.MAA000538.3_8_M.1.1,oligodendrocyte,1
L7.MAA000560.3_10_M.1.1,oligodendrocyte,15
L7.MAA000638.3_9_M.1.1,neuron,7
L7.MAA000926.3_9_M.1.1,astrocyte,11
L7.MAA000932.3_11_M.1.1,endothelial cell,10
L7.MAA000935.3_8_M.1.1,oligodendrocyte,15
L7.MAA000941.3_8_M.1.1,oligodendrocyte,1
L7.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,4
L7.MAA000944.3_9_M.1.1,astrocyte,11
L7.MAA001894.3_39_F.1.1,astrocyte,11
L8.MAA000424.3_11_M.1.1,Bergmann glial cell,11
L8.MAA000561.3_10_M.1.1,neuron,0
L8.MAA000564.3_10_M.1.1,oligodendrocyte,15
L8.MAA000615.3_10_M.1.1,oligodendrocyte,15
L8.MAA000641.3_9_M.1.1,endothelial cell,16
L8.MAA000923.3_9_M.1.1,endothelial cell,16
L8.MAA000926.3_9_M.1.1,oligodendrocyte,15
L8.MAA000930.3_8_M.1.1,oligodendrocyte,15
L8.MAA000932.3_11_M.1.1,brain pericyte,3
L8.MAA000944.3_9_M.1.1,oligodendrocyte,15
L8.MAA000947.3_9_M.1.1,oligodendrocyte,1
L9.MAA000560.3_10_M.1.1,oligodendrocyte,15
L9.MAA000932.3_11_M.1.1,endothelial cell,16
L9.MAA000941.3_8_M.1.1,oligodendrocyte,15
L9.MAA000942.3_8_M.1.1,neuron,19
L9.MAA000944.3_9_M.1.1,brain pericyte,3
L9.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,4
M1.B003728.3_56_F.1.1,oligodendrocyte,6
M1.MAA000560.3_10_M.1.1,oligodendrocyte,15
M1.MAA000563.3_10_M.1.1,astrocyte,11
M1.MAA000578.3_10_M.1.1,oligodendrocyte,15
M1.MAA000926.3_9_M.1.1,astrocyte,11
M1.MAA000928.3_9_M.1.1,Bergmann glial cell,5
M1.MAA000930.3_8_M.1.1,oligodendrocyte,15
M1.MAA000932.3_11_M.1.1,endothelial cell,16
M1.MAA001894.3_39_F.1.1,astrocyte,11
M10.MAA000560.3_10_M.1.1,oligodendrocyte,15
M10.MAA000564.3_10_M.1.1,astrocyte,8
M10.MAA000581.3_10_M.1.1,oligodendrocyte,15
M10.MAA000615.3_10_M.1.1,astrocyte,11
M10.MAA000923.3_9_M.1.1,oligodendrocyte,1
M10.MAA000926.3_9_M.1.1,oligodendrocyte,15
M10.MAA000932.3_11_M.1.1,endothelial cell,10
M10.MAA000941.3_8_M.1.1,oligodendrocyte,15
M10.MAA000947.3_9_M.1.1,oligodendrocyte,15
M10.MAA001894.3_39_F.1.1,astrocyte,11
M11.B003277.3_39_F.1.1,oligodendrocyte,15
M11.MAA000553.3_10_M.1.1,endothelial cell,10
M11.MAA000560.3_10_M.1.1,oligodendrocyte,15
M11.MAA000925.3_9_M.1.1,oligodendrocyte,1
M11.MAA000926.3_9_M.1.1,oligodendrocyte,15
M11.MAA000935.3_8_M.1.1,oligodendrocyte,15
M11.MAA000940.3_8_M.1.1,neuron,0
M11.MAA000941.3_8_M.1.1,oligodendrocyte,15
M11.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,4
M11.MAA000947.3_9_M.1.1,oligodendrocyte,15
M11.MAA001854.3_38_F.1.1,neuron,7
M11.MAA001894.3_39_F.1.1,endothelial cell,10
M12.B003277.3_39_F.1.1,oligodendrocyte,9
M12.MAA000560.3_10_M.1.1,oligodendrocyte,15
M12.MAA000561.3_10_M.1.1,neuron,7
M12.MAA000581.3_10_M.1.1,brain pericyte,3
M12.MAA000935.3_8_M.1.1,oligodendrocyte,15
M12.MAA000940.3_8_M.1.1,oligodendrocyte,15
M12.MAA000942.3_8_M.1.1,oligodendrocyte,15
M12.MAA001894.3_39_F.1.1,oligodendrocyte,15
M13.B003728.3_56_F.1.1,astrocyte,11
M13.MAA000550.3_10_M.1.1,oligodendrocyte,15
M13.MAA000563.3_10_M.1.1,astrocyte,11
M13.MAA000581.3_10_M.1.1,endothelial cell,2
M13.MAA000638.3_9_M.1.1,neuron,7
M13.MAA000641.3_9_M.1.1,oligodendrocyte,15
M13.MAA000926.3_9_M.1.1,astrocyte,11
M13.MAA000940.3_8_M.1.1,neuron,0
M13.MAA000942.3_8_M.1.1,oligodendrocyte,15
M13.MAA001856.3_39_F.1.1,oligodendrocyte precursor cell,4
M14.MAA000561.3_10_M.1.1,brain pericyte,3
M14.MAA000564.3_10_M.1.1,oligodendrocyte,15
M14.MAA000581.3_10_M.1.1,endothelial cell,16
M14.MAA000615.3_10_M.1.1,neuron,19
M14.MAA000902.3_11_M.1.1,oligodendrocyte,14
M14.MAA000926.3_9_M.1.1,oligodendrocyte,15
M14.MAA000930.3_8_M.1.1,oligodendrocyte,15
M14.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,4
M14.MAA000942.3_8_M.1.1,endothelial cell,16
M14.MAA001894.3_39_F.1.1,astrocyte,11
M15.B003728.3_56_F.1.1,oligodendrocyte,9
M15.MAA000560.3_10_M.1.1,astrocyte,11
M15.MAA000561.3_10_M.1.1,brain pericyte,3
M15.MAA000638.3_9_M.1.1,neuron,7
M15.MAA000902.3_11_M.1.1,oligodendrocyte,15
M15.MAA000923.3_9_M.1.1,astrocyte,11
M15.MAA000926.3_9_M.1.1,neuron,7
M15.MAA000940.3_8_M.1.1,oligodendrocyte,15
M15.MAA000941.3_8_M.1.1,oligodendrocyte,15
M15.MAA000942.3_8_M.1.1,oligodendrocyte,15
M16.B003728.3_56_F.1.1,oligodendrocyte,9
M16.MAA000560.3_10_M.1.1,oligodendrocyte,15
M16.MAA000561.3_10_M.1.1,endothelial cell,16
M16.MAA000564.3_10_M.1.1,endothelial cell,2
M16.MAA000581.3_10_M.1.1,endothelial cell,2
M16.MAA000925.3_9_M.1.1,astrocyte,11
M16.MAA000926.3_9_M.1.1,astrocyte,11
M16.MAA000932.3_11_M.1.1,astrocyte,6
M16.MAA000935.3_8_M.1.1,neuron,7
M16.MAA000941.3_8_M.1.1,endothelial cell,2
M16.MAA000942.3_8_M.1.1,oligodendrocyte,15
M16.MAA001894.3_39_F.1.1,oligodendrocyte,1
M17.MAA000560.3_10_M.1.1,oligodendrocyte,15
M17.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,4
M17.MAA000581.3_10_M.1.1,endothelial cell,2
M17.MAA000926.3_9_M.1.1,endothelial cell,16
M17.MAA000940.3_8_M.1.1,oligodendrocyte,12
M17.MAA000942.3_8_M.1.1,oligodendrocyte,15
M17.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,4
M17.MAA001894.3_39_F.1.1,neuron,7
M18.B003277.3_39_F.1.1,oligodendrocyte,6
M18.B003728.3_56_F.1.1,oligodendrocyte,6
M18.MAA000424.3_11_M.1.1,endothelial cell,18
M18.MAA000564.3_10_M.1.1,oligodendrocyte,15
M18.MAA000581.3_10_M.1.1,neuron,7
M18.MAA000902.3_11_M.1.1,oligodendrocyte precursor cell,4
M18.MAA000923.3_9_M.1.1,oligodendrocyte,15
M18.MAA000925.3_9_M.1.1,oligodendrocyte,1
M18.MAA000926.3_9_M.1.1,endothelial cell,2
M18.MAA000940.3_8_M.1.1,neuron,0
M18.MAA001894.3_39_F.1.1,endothelial cell,2
M19.B001688.3_38_F.1.1,oligodendrocyte,15
M19.B003277.3_39_F.1.1,oligodendrocyte precursor cell,2
M19.MAA000560.3_10_M.1.1,astrocyte,11
M19.MAA000561.3_10_M.1.1,neuron,0
M19.MAA000578.3_10_M.1.1,oligodendrocyte,15
M19.MAA000581.3_10_M.1.1,endothelial cell,2
M19.MAA000638.3_9_M.1.1,neuron,7
M19.MAA000641.3_9_M.1.1,neuron,7
M19.MAA000925.3_9_M.1.1,oligodendrocyte,15
M19.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,4
M19.MAA000941.3_8_M.1.1,endothelial cell,16
M19.MAA000947.3_9_M.1.1,oligodendrocyte,15
M19.MAA001894.3_39_F.1.1,oligodendrocyte,15
M2.MAA000560.3_10_M.1.1,oligodendrocyte,15
M2.MAA000902.3_11_M.1.1,oligodendrocyte,15
M2.MAA000930.3_8_M.1.1,oligodendrocyte,15
M2.MAA000932.3_11_M.1.1,endothelial cell,10
M2.MAA000941.3_8_M.1.1,oligodendrocyte,15
M2.MAA000942.3_8_M.1.1,oligodendrocyte,15
M2.MAA001894.3_39_F.1.1,astrocyte,11
M20.MAA000553.3_10_M.1.1,oligodendrocyte,15
M20.MAA000560.3_10_M.1.1,astrocyte,11
M20.MAA000561.3_10_M.1.1,neuron,7
M20.MAA000564.3_10_M.1.1,oligodendrocyte,15
M20.MAA000581.3_10_M.1.1,endothelial cell,10
M20.MAA000925.3_9_M.1.1,oligodendrocyte,15
M20.MAA000926.3_9_M.1.1,oligodendrocyte,1
M20.MAA000930.3_8_M.1.1,oligodendrocyte,15
M20.MAA000940.3_8_M.1.1,oligodendrocyte,15
M20.MAA000947.3_9_M.1.1,oligodendrocyte,15
M20.MAA001894.3_39_F.1.1,astrocyte,11
M21.B000404.3_56_F.1.1,oligodendrocyte,4
M21.B000621.3_56_F.1.1,oligodendrocyte,12
M21.B003728.3_56_F.1.1,oligodendrocyte,15
M21.MAA000424.3_11_M.1.1,brain pericyte,3
M21.MAA000550.3_10_M.1.1,oligodendrocyte,14
M21.MAA000553.3_10_M.1.1,oligodendrocyte,1
M21.MAA000560.3_10_M.1.1,oligodendrocyte,15
M21.MAA000561.3_10_M.1.1,endothelial cell,16
M21.MAA000564.3_10_M.1.1,oligodendrocyte,15
M21.MAA000581.3_10_M.1.1,neuron,7
M21.MAA000925.3_9_M.1.1,oligodendrocyte,15
M21.MAA000926.3_9_M.1.1,astrocyte,11
M21.MAA000930.3_8_M.1.1,oligodendrocyte precursor cell,4
M21.MAA000932.3_11_M.1.1,endothelial cell,16
M21.MAA001894.3_39_F.1.1,brain pericyte,3
M22.B003728.3_56_F.1.1,oligodendrocyte,9
M22.MAA000560.3_10_M.1.1,oligodendrocyte,15
M22.MAA000561.3_10_M.1.1,brain pericyte,3
M22.MAA000638.3_9_M.1.1,neuron,7
M22.MAA000926.3_9_M.1.1,brain pericyte,3
M22.MAA000930.3_8_M.1.1,endothelial cell,16
M22.MAA000947.3_9_M.1.1,endothelial cell,10
M3.MAA000560.3_10_M.1.1,oligodendrocyte,15
M3.MAA000564.3_10_M.1.1,brain pericyte,3
M3.MAA000581.3_10_M.1.1,oligodendrocyte,15
M3.MAA000641.3_9_M.1.1,oligodendrocyte,17
M3.MAA000923.3_9_M.1.1,oligodendrocyte,15
M3.MAA000932.3_11_M.1.1,brain pericyte,3
M3.MAA001894.3_39_F.1.1,oligodendrocyte,15
M4.MAA000560.3_10_M.1.1,oligodendrocyte,15
M4.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,4
M4.MAA000581.3_10_M.1.1,oligodendrocyte,15
M4.MAA000615.3_10_M.1.1,oligodendrocyte,1
M4.MAA000926.3_9_M.1.1,endothelial cell,16
M4.MAA000932.3_11_M.1.1,endothelial cell,16
M4.MAA000935.3_8_M.1.1,astrocyte,6
M4.MAA000941.3_8_M.1.1,oligodendrocyte,15
M4.MAA000947.3_9_M.1.1,brain pericyte,3
M4.MAA001894.3_39_F.1.1,oligodendrocyte,14
M5.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,4
M5.MAA000564.3_10_M.1.1,endothelial cell,16
M5.MAA000641.3_9_M.1.1,oligodendrocyte,5
M5.MAA000926.3_9_M.1.1,astrocyte,11
M5.MAA000932.3_11_M.1.1,endothelial cell,10
M5.MAA000935.3_8_M.1.1,oligodendrocyte precursor cell,4
M6.B003274.3_38_F.1.1,oligodendrocyte,1
M6.MAA000560.3_10_M.1.1,oligodendrocyte,19
M6.MAA000563.3_10_M.1.1,oligodendrocyte,9
M6.MAA000564.3_10_M.1.1,oligodendrocyte,15
M6.MAA000615.3_10_M.1.1,oligodendrocyte,15
M6.MAA000902.3_11_M.1.1,oligodendrocyte precursor cell,4
M6.MAA000926.3_9_M.1.1,astrocyte,11
M6.MAA000932.3_11_M.1.1,brain pericyte,3
M6.MAA000940.3_8_M.1.1,neuron,0
M6.MAA000942.3_8_M.1.1,astrocyte,6
M6.MAA001894.3_39_F.1.1,endothelial cell,10
M7.MAA000563.3_10_M.1.1,oligodendrocyte,15
M7.MAA000564.3_10_M.1.1,astrocyte,11
M7.MAA000578.3_10_M.1.1,Bergmann glial cell,5
M7.MAA000615.3_10_M.1.1,oligodendrocyte,15
M7.MAA000926.3_9_M.1.1,oligodendrocyte,15
M7.MAA000928.3_9_M.1.1,oligodendrocyte,15
M7.MAA000932.3_11_M.1.1,brain pericyte,3
M7.MAA000947.3_9_M.1.1,oligodendrocyte,15
M8.MAA000560.3_10_M.1.1,oligodendrocyte,15
M8.MAA000564.3_10_M.1.1,astrocyte,11
M8.MAA000615.3_10_M.1.1,oligodendrocyte,15
M8.MAA000923.3_9_M.1.1,oligodendrocyte,15
M8.MAA000926.3_9_M.1.1,astrocyte,11
M8.MAA000932.3_11_M.1.1,endothelial cell,16
M8.MAA000940.3_8_M.1.1,astrocyte,11
M8.MAA000942.3_8_M.1.1,neuron,0
M9.MAA000560.3_10_M.1.1,oligodendrocyte,15
M9.MAA000902.3_11_M.1.1,oligodendrocyte,1
M9.MAA000926.3_9_M.1.1,oligodendrocyte,15
M9.MAA000932.3_11_M.1.1,endothelial cell,10
M9.MAA000935.3_8_M.1.1,oligodendrocyte,15
M9.MAA000941.3_8_M.1.1,oligodendrocyte,15
M9.MAA000942.3_8_M.1.1,oligodendrocyte,15
N1.MAA000560.3_10_M.1.1,oligodendrocyte,1
N1.MAA000581.3_10_M.1.1,oligodendrocyte,15
N1.MAA000641.3_9_M.1.1,oligodendrocyte,17
N1.MAA000926.3_9_M.1.1,oligodendrocyte,1
N1.MAA000930.3_8_M.1.1,oligodendrocyte,15
N1.MAA000932.3_11_M.1.1,endothelial cell,16
N1.MAA000942.3_8_M.1.1,oligodendrocyte,15
N10.B001688.3_38_F.1.1,astrocyte,8
N10.MAA000553.3_10_M.1.1,endothelial cell,16
N10.MAA000560.3_10_M.1.1,oligodendrocyte,15
N10.MAA000581.3_10_M.1.1,brain pericyte,3
N10.MAA000638.3_9_M.1.1,neuron,7
N10.MAA000926.3_9_M.1.1,oligodendrocyte,15
N10.MAA000932.3_11_M.1.1,endothelial cell,10
N11.B000404.3_56_F.1.1,oligodendrocyte,15
N11.MAA000550.3_10_M.1.1,oligodendrocyte,15
N11.MAA000553.3_10_M.1.1,endothelial cell,10
N11.MAA000560.3_10_M.1.1,astrocyte,11
N11.MAA000564.3_10_M.1.1,endothelial cell,10
N11.MAA000578.3_10_M.1.1,neuron,7
N11.MAA000923.3_9_M.1.1,oligodendrocyte precursor cell,4
N11.MAA000930.3_8_M.1.1,oligodendrocyte,15
N11.MAA000932.3_11_M.1.1,endothelial cell,2
N11.MAA000947.3_9_M.1.1,oligodendrocyte,15
N11.MAA001856.3_39_F.1.1,oligodendrocyte,15
N12.B001688.3_38_F.1.1,oligodendrocyte,15
N12.MAA000560.3_10_M.1.1,astrocyte,11
N12.MAA000561.3_10_M.1.1,endothelial cell,16
N12.MAA000564.3_10_M.1.1,oligodendrocyte,15
N12.MAA000581.3_10_M.1.1,endothelial cell,2
N12.MAA000928.3_9_M.1.1,Bergmann glial cell,5
N12.MAA000932.3_11_M.1.1,oligodendrocyte,1
N12.MAA000935.3_8_M.1.1,astrocyte,11
N12.MAA000942.3_8_M.1.1,oligodendrocyte,15
N13.B003728.3_56_F.1.1,astrocyte,11
N13.MAA000550.3_10_M.1.1,astrocyte,6
N13.MAA000553.3_10_M.1.1,brain pericyte,3
N13.MAA000564.3_10_M.1.1,oligodendrocyte,15
N13.MAA000581.3_10_M.1.1,endothelial cell,10
N13.MAA000615.3_10_M.1.1,brain pericyte,3
N13.MAA000925.3_9_M.1.1,astrocyte,9
N13.MAA000926.3_9_M.1.1,astrocyte,11
N13.MAA000935.3_8_M.1.1,oligodendrocyte,15
N13.MAA000941.3_8_M.1.1,endothelial cell,16
N13.MAA000942.3_8_M.1.1,oligodendrocyte,15
N13.MAA000947.3_9_M.1.1,astrocyte,11
N14.MAA000560.3_10_M.1.1,oligodendrocyte,15
N14.MAA000581.3_10_M.1.1,endothelial cell,2
N14.MAA000925.3_9_M.1.1,oligodendrocyte,15
N14.MAA000926.3_9_M.1.1,endothelial cell,16
N14.MAA000928.3_9_M.1.1,neuron,7
N14.MAA000930.3_8_M.1.1,oligodendrocyte,15
N14.MAA000942.3_8_M.1.1,oligodendrocyte,14
N14.MAA001856.3_39_F.1.1,oligodendrocyte precursor cell,4
N14.MAA001894.3_39_F.1.1,astrocyte,11
N15.B003728.3_56_F.1.1,oligodendrocyte,9
N15.MAA000553.3_10_M.1.1,oligodendrocyte precursor cell,4
N15.MAA000560.3_10_M.1.1,astrocyte,11
N15.MAA000578.3_10_M.1.1,oligodendrocyte,15
N15.MAA000581.3_10_M.1.1,endothelial cell,16
N15.MAA000926.3_9_M.1.1,oligodendrocyte,15
N15.MAA000928.3_9_M.1.1,oligodendrocyte,15
N15.MAA000935.3_8_M.1.1,astrocyte,11
N15.MAA000940.3_8_M.1.1,oligodendrocyte,15
N15.MAA000942.3_8_M.1.1,oligodendrocyte,15
N15.MAA000944.3_9_M.1.1,astrocyte,11
N15.MAA000947.3_9_M.1.1,oligodendrocyte,15
N16.MAA000564.3_10_M.1.1,oligodendrocyte,14
N16.MAA000581.3_10_M.1.1,endothelial cell,16
N16.MAA000641.3_9_M.1.1,oligodendrocyte,15
N16.MAA000923.3_9_M.1.1,oligodendrocyte,14
N16.MAA000925.3_9_M.1.1,oligodendrocyte,15
N16.MAA000926.3_9_M.1.1,endothelial cell,16
N16.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,4
N17.B003277.3_39_F.1.1,oligodendrocyte,12
N17.MAA000560.3_10_M.1.1,astrocyte,11
N17.MAA000564.3_10_M.1.1,brain pericyte,3
N17.MAA000581.3_10_M.1.1,endothelial cell,16
N17.MAA000925.3_9_M.1.1,astrocyte,11
N17.MAA001894.3_39_F.1.1,oligodendrocyte,15
N18.B003277.3_39_F.1.1,oligodendrocyte,9
N18.MAA000560.3_10_M.1.1,astrocyte,11
N18.MAA000561.3_10_M.1.1,oligodendrocyte,13
N18.MAA000564.3_10_M.1.1,endothelial cell,18
N18.MAA000581.3_10_M.1.1,endothelial cell,16
N18.MAA000923.3_9_M.1.1,oligodendrocyte,15
N18.MAA000926.3_9_M.1.1,oligodendrocyte,15
N18.MAA000928.3_9_M.1.1,endothelial cell,16
N18.MAA000942.3_8_M.1.1,oligodendrocyte,15
N18.MAA000944.3_9_M.1.1,oligodendrocyte,15
N19.B003728.3_56_F.1.1,oligodendrocyte,9
N19.MAA000560.3_10_M.1.1,astrocyte,11
